vehiculo,year,partida,coste_partida_eur,coste_total_eur,pct_partida
vehículo cisterna articulado de mercancías peligrosas (químicos),2017,peajes,8262.15,140220.87,0.058922398641514634
vehículo cisterna articulado de mercancías peligrosas (químicos),2017,personal de conducción - salarios,31937.81,140220.87,0.22776787792002717
vehículo cisterna articulado de mercancías peligrosas (químicos),2017,reparaciones,3879.57,140220.87,0.027667564749812208
vehículo cisterna articulado de mercancías peligrosas (químicos),2017,seguros,7218.31,140220.87,0.05147814301822547
vehículo cisterna articulado de mercancías peligrosas (químicos),2018,amortización del vehículo,20412.01,144969.3,0.14080229400293717
vehículo cisterna articulado de mercancías peligrosas (químicos),2018,combustible,33125.07,144969.3,0.22849713698003649
vehículo cisterna articulado de mercancías peligrosas (químicos),2018,consumo de disolución de urea,1439.52,144969.3,0.009929826521891187
vehículo cisterna articulado de mercancías peligrosas (químicos),2018,costes fiscales,875.58,144969.3,0.006039761521922229
vehículo cisterna articulado de mercancías peligrosas (químicos),2018,dietas,14961.81,144969.3,0.10320674791145436
vehículo cisterna articulado de mercancías peligrosas (químicos),2018,financiación del vehículo,3176.87,144969.3,0.02191408801725607
vehículo cisterna articulado de mercancías peligrosas (químicos),2018,mantenimiento,5142.93,144969.3,0.03547599388284279
vehículo cisterna articulado de mercancías peligrosas (químicos),2018,nan,8847.89,144969.3,0.061032853162704105
vehículo cisterna articulado de mercancías peligrosas (químicos),2018,neumáticos,4739.43,144969.3,0.03269264596021365
vehículo cisterna articulado de mercancías peligrosas (químicos),2018,peajes,8408.98,144969.3,0.05800524662807919
vehículo cisterna articulado de mercancías peligrosas (químicos),2018,personal de conducción - salarios,32552.25,144969.3,0.2245458176317331
vehículo cisterna articulado de mercancías peligrosas (químicos),2018,reparaciones,3951.26,144969.3,0.02725583968467807
vehículo cisterna articulado de mercancías peligrosas (químicos),2018,seguros,7335.7,144969.3,0.050601748094251685
vehículo cisterna articulado de mercancías peligrosas (químicos),2019,amortización del vehículo,20593.72,146093.66,0.14096244833622487
vehículo cisterna articulado de mercancías peligrosas (químicos),2019,combustible,32633.49,146093.66,0.22337375899816597
vehículo cisterna articulado de mercancías peligrosas (químicos),2019,consumo de disolución de urea,1462.9,146093.66,0.01001343932378722
vehículo cisterna articulado de mercancías peligrosas (químicos),2019,costes fiscales,890.83,146093.66,0.006097663649469799
vehículo cisterna articulado de mercancías peligrosas (químicos),2019,dietas,15193.09,146093.66,0.10399554641864678
vehículo cisterna articulado de mercancías peligrosas (químicos),2019,financiación del vehículo,3335.84,146093.66,0.022833571285708086
vehículo cisterna articulado de mercancías peligrosas (químicos),2019,mantenimiento,5226.51,146093.66,0.035775063750199704
vehículo cisterna articulado de mercancías peligrosas (químicos),2019,nan,8916.51,146093.66,0.06103283332076149
vehículo cisterna articulado de mercancías peligrosas (químicos),2019,neumáticos,4714.65,146093.66,0.032271420950094616
vehículo cisterna articulado de mercancías peligrosas (químicos),2019,peajes,8555.34,146093.66,0.05856065211864772
vehículo cisterna articulado de mercancías peligrosas (químicos),2019,personal de conducción - salarios,33056.2,146093.66,0.22626717682341585
vehículo cisterna articulado de mercancías peligrosas (químicos),2019,reparaciones,4015.44,146093.66,0.027485381638053287
vehículo cisterna articulado de mercancías peligrosas (químicos),2019,seguros,7499.14,146093.66,0.05133104338682459
vehículo cisterna articulado de mercancías peligrosas (químicos),2020,amortización del vehículo,20774.06,143185.85,0.1450845876181201
vehículo cisterna articulado de mercancías peligrosas (químicos),2020,combustible,29014.73,143185.85,0.20263685273370238
vehículo cisterna articulado de mercancías peligrosas (químicos),2020,consumo de disolución de urea,1486.33,143185.85,0.010380425160726426
vehículo cisterna articulado de mercancías peligrosas (químicos),2020,costes fiscales,889.71,143185.85,0.0062136726499161755
vehículo cisterna articulado de mercancías peligrosas (químicos),2020,dietas,15403.21,143185.85,0.10757494542931441
vehículo cisterna articulado de mercancías peligrosas (químicos),2020,financiación del vehículo,3139.84,143185.85,0.02192842379327287
vehículo cisterna articulado de mercancías peligrosas (químicos),2020,mantenimiento,5310.17,143185.85,0.037085857296653264
vehículo cisterna articulado de mercancías peligrosas (químicos),2020,nan,8739.04,143185.85,0.061032846471910464
vehículo cisterna articulado de mercancías peligrosas (químicos),2020,neumáticos,4779.71,143185.85,0.03338116161617925
vehículo cisterna articulado de mercancías peligrosas (químicos),2020,peajes,8544.64,143185.85,0.05967517041662985
vehículo cisterna articulado de mercancías peligrosas (químicos),2020,personal de conducción - salarios,33511.47,143185.85,0.23404177158566994
vehículo cisterna articulado de mercancías peligrosas (químicos),2020,reparaciones,4079.75,143185.85,0.02849268974553002
vehículo cisterna articulado de mercancías peligrosas (químicos),2020,seguros,7513.19,143185.85,0.05247159548237482
vehículo cisterna articulado de mercancías peligrosas (químicos),2021,amortización del vehículo,20983.62,149395.87,0.14045649320827944
vehículo cisterna articulado de mercancías peligrosas (químicos),2021,combustible,33145.43,149395.87,0.2218630943412291
vehículo cisterna articulado de mercancías peligrosas (químicos),2021,consumo de disolución de urea,1519.03,149395.87,0.010167817892154582
vehículo cisterna articulado de mercancías peligrosas (químicos),2021,costes fiscales,896.29,149395.87,0.005999429569237757
vehículo cisterna articulado de mercancías peligrosas (químicos),2021,dietas,15691.18,149395.87,0.10503088204513285
vehículo cisterna articulado de mercancías peligrosas (químicos),2021,financiación del vehículo,3249.98,149395.87,0.021754148893138748
vehículo cisterna articulado de mercancías peligrosas (químicos),2021,mantenimiento,5427.01,149395.87,0.03632637234215377
vehículo cisterna articulado de mercancías peligrosas (químicos),2021,nan,9118.06,149395.87,0.06103287861973694
vehículo cisterna articulado de mercancías peligrosas (químicos),2021,neumáticos,4871.94,149395.87,0.03261094165454507
vehículo cisterna articulado de mercancías peligrosas (químicos),2021,peajes,8607.92,149395.87,0.0576181925243315
vehículo cisterna articulado de mercancías peligrosas (químicos),2021,personal de conducción - salarios,34138.02,149395.87,0.22850712004287668
vehículo cisterna articulado de mercancías peligrosas (químicos),2021,reparaciones,4169.53,149395.87,0.02790927219072388
vehículo cisterna articulado de mercancías peligrosas (químicos),2021,seguros,7577.86,149395.87,0.05072335667645966
vehículo cisterna articulado de mercancías peligrosas (químicos),2022,amortización del vehículo,21664.54,170836.7,0.1268143203421747
vehículo cisterna articulado de mercancías peligrosas (químicos),2022,combustible,49642.02,170836.7,0.29058170756049484
vehículo cisterna articulado de mercancías peligrosas (químicos),2022,consumo de disolución de urea,1577.4,170836.7,0.00923337901048194
vehículo cisterna articulado de mercancías peligrosas (químicos),2022,costes fiscales,949.13,170836.7,0.00555577343744055
vehículo cisterna articulado de mercancías peligrosas (químicos),2022,dietas,15916.15,170836.7,0.09316587126770769
vehículo cisterna articulado de mercancías peligrosas (químicos),2022,financiación del vehículo,3989.63,170836.7,0.023353471473049992
vehículo cisterna articulado de mercancías peligrosas (químicos),2022,mantenimiento,5635.57,170836.7,0.03298805233301743
vehículo cisterna articulado de mercancías peligrosas (químicos),2022,nan,10426.65,170836.7,0.061032845986840056
vehículo cisterna articulado de mercancías peligrosas (químicos),2022,neumáticos,5310.82,170836.7,0.031087114185652142
vehículo cisterna articulado de mercancías peligrosas (químicos),2022,peajes,9115.27,170836.7,0.05335662653282345
vehículo cisterna articulado de mercancías peligrosas (químicos),2022,personal de conducción - salarios,34629.13,170836.7,0.20270310770460911
vehículo cisterna articulado de mercancías peligrosas (químicos),2022,reparaciones,4329.76,170836.7,0.025344437114507595
vehículo cisterna articulado de mercancías peligrosas (químicos),2022,seguros,7650.63,170836.7,0.04478329305120035
vehículo cisterna articulado de mercancías peligrosas (químicos),2023,amortización del vehículo,22432.89,172237.22,0.13024414815798815
vehículo cisterna articulado de mercancías peligrosas (químicos),2023,combustible,43548.89,172237.22,0.252842504076645
vehículo cisterna articulado de mercancías peligrosas (químicos),2023,consumo de disolución de urea,1677.12,172237.22,0.00973726817002736
vehículo cisterna articulado de mercancías peligrosas (químicos),2023,costes fiscales,1008.92,172237.22,0.005857735047047322
vehículo cisterna articulado de mercancías peligrosas (químicos),2023,dietas,16489.65,172237.22,0.09573801760153816
vehículo cisterna articulado de mercancías peligrosas (químicos),2023,financiación del vehículo,6663.78,172237.22,0.03868954689352278
vehículo cisterna articulado de mercancías peligrosas (químicos),2023,mantenimiento,5991.83,172237.22,0.0347882414730103
vehículo cisterna articulado de mercancías peligrosas (químicos),2023,nan,10512.13,172237.22,0.06103285921591163
vehículo cisterna articulado de mercancías peligrosas (químicos),2023,neumáticos,5843.0,172237.22,0.0339241425285429
vehículo cisterna articulado de mercancías peligrosas (químicos),2023,peajes,9689.44,172237.22,0.05625636549405524
vehículo cisterna articulado de mercancías peligrosas (químicos),2023,personal de conducción - salarios,35876.86,172237.22,0.20829911211990068
vehículo cisterna articulado de mercancías peligrosas (químicos),2023,reparaciones,4603.44,172237.22,0.026727324094060503
vehículo cisterna articulado de mercancías peligrosas (químicos),2023,seguros,7899.27,172237.22,0.04586273512774997
vehículo cisterna articulado de mercancías peligrosas (químicos),2024,amortización del vehículo,22952.16,174512.22,0.13152179257131677
vehículo cisterna articulado de mercancías peligrosas (químicos),2024,combustible,40524.4,174512.22,0.23221525690292635
vehículo cisterna articulado de mercancías peligrosas (químicos),2024,consumo de disolución de urea,1749.15,174512.22,0.010023080332139491
vehículo cisterna articulado de mercancías peligrosas (químicos),2024,costes fiscales,1039.82,174512.22,0.005958436606903516
vehículo cisterna articulado de mercancías peligrosas (químicos),2024,dietas,17367.21,174512.22,0.09951858958644844
vehículo cisterna articulado de mercancías peligrosas (químicos),2024,financiación del vehículo,6846.33,174512.22,0.03923123549743393
vehículo cisterna articulado de mercancías peligrosas (químicos),2024,mantenimiento,6249.16,174512.22,0.035809297480715103
vehículo cisterna articulado de mercancías peligrosas (químicos),2024,nan,10650.98,174512.22,0.06103286062145103
vehículo cisterna articulado de mercancías peligrosas (químicos),2024,neumáticos,6003.99,174512.22,0.03440441018972769
vehículo cisterna articulado de mercancías peligrosas (químicos),2024,peajes,9986.32,174512.22,0.05722418750961967
